subject_id,scenario_label,intimacy_condition,reward_condition,action_0,action_1,action_2,action_3
286c8e36-7466-518d-a670-7f4fdbb008de,driving,50,low,0.49,0.39,0.08,0.04
286c8e36-7466-518d-a670-7f4fdbb008de,drinks,75,low,0.54,0.33,0.08,0.05
286c8e36-7466-518d-a670-7f4fdbb008de,brunch,0,high,0.07,0.51,0.4,0.02
286c8e36-7466-518d-a670-7f4fdbb008de,cooking,100,low,0.75,0.15,0.05,0.05
286c8e36-7466-518d-a670-7f4fdbb008de,dip,0,low,0.01,0.9,0.08,0.01
286c8e36-7466-518d-a670-7f4fdbb008de,oysters,0,high,0.2,0.63,0.15,0.02
286c8e36-7466-518d-a670-7f4fdbb008de,takeout,75,high,0.13,0.54,0.28,0.05
286c8e36-7466-518d-a670-7f4fdbb008de,wedding,50,high,0.13,0.53,0.26,0.08
286c8e36-7466-518d-a670-7f4fdbb008de,gala,100,low,0.51,0.23,0.14,0.12
34d93cc8-4149-5b12-8609-f3768e4c931e,gala,0,low,1,0,0,0
34d93cc8-4149-5b12-8609-f3768e4c931e,basketball,100,high,0,0.26,0.34,0.4
34d93cc8-4149-5b12-8609-f3768e4c931e,fair,0,high,0.2,0.8,0,0
34d93cc8-4149-5b12-8609-f3768e4c931e,hike,50,low,0.9,0.1,0,0
34d93cc8-4149-5b12-8609-f3768e4c931e,birthday,50,high,0,0.97,0.03,0
34d93cc8-4149-5b12-8609-f3768e4c931e,cooking,100,high,0,0.53,0.21,0.26
34d93cc8-4149-5b12-8609-f3768e4c931e,takeout,75,high,0,0.84,0.16,0
34d93cc8-4149-5b12-8609-f3768e4c931e,brunch,0,high,0,1,0,0
34d93cc8-4149-5b12-8609-f3768e4c931e,dip,75,low,0.95,0.05,0,0
34d93cc8-4149-5b12-8609-f3768e4c931e,driving,75,high,0.59,0.34,0.07,0
34d93cc8-4149-5b12-8609-f3768e4c931e,drinks,50,low,0.85,0.09,0.06,0
34d93cc8-4149-5b12-8609-f3768e4c931e,apples,50,high,0.5,0.5,0,0
34d93cc8-4149-5b12-8609-f3768e4c931e,oysters,75,low,1,0,0,0
34d93cc8-4149-5b12-8609-f3768e4c931e,wedding,100,low,0.66,0,0,0.34
34d93cc8-4149-5b12-8609-f3768e4c931e,soup,100,low,0,0,0,1
34d93cc8-4149-5b12-8609-f3768e4c931e,social,0,low,1,0,0,0
9d913cc0-3f13-534e-90f5-0770d2a46ac4,takeout,0,high,0.05,0.26,0.29,0.4
9d913cc0-3f13-534e-90f5-0770d2a46ac4,wedding,50,high,0.1,0.4,0.2,0.3
9d913cc0-3f13-534e-90f5-0770d2a46ac4,oysters,100,high,0.05,0.15,0.3,0.5
9d913cc0-3f13-534e-90f5-0770d2a46ac4,drinks,100,high,0.1,0.22,0.27,0.41
9d913cc0-3f13-534e-90f5-0770d2a46ac4,social,75,high,0.1,0.23,0.36,0.31
9d913cc0-3f13-534e-90f5-0770d2a46ac4,dip,50,low,0.1,0.4,0.3,0.2
9d913cc0-3f13-534e-90f5-0770d2a46ac4,driving,0,low,0.4,0.3,0.2,0.1
9d913cc0-3f13-534e-90f5-0770d2a46ac4,soup,50,low,0.39,0.09,0.33,0.19
9d913cc0-3f13-534e-90f5-0770d2a46ac4,gala,75,low,0.09,0.23,0.42,0.26
9d913cc0-3f13-534e-90f5-0770d2a46ac4,apples,50,high,0.17,0.29,0.31,0.23
9d913cc0-3f13-534e-90f5-0770d2a46ac4,fair,0,high,0.43,0.32,0.17,0.08
9d913cc0-3f13-534e-90f5-0770d2a46ac4,brunch,100,low,0.09,0.15,0.29,0.47
9d913cc0-3f13-534e-90f5-0770d2a46ac4,cooking,75,high,0.2,0.29,0.22,0.29
9d913cc0-3f13-534e-90f5-0770d2a46ac4,basketball,0,low,0.41,0.3,0.2,0.09
9d913cc0-3f13-534e-90f5-0770d2a46ac4,hike,75,low,0.08,0.39,0.24,0.29
9d913cc0-3f13-534e-90f5-0770d2a46ac4,birthday,100,low,0.05,0.18,0.29,0.48
350a7c7e-68ed-54a0-8502-6495f7d24e0b,wedding,100,high,0.07,0.29,0.37,0.27
350a7c7e-68ed-54a0-8502-6495f7d24e0b,oysters,50,high,0.12,0.58,0.11,0.19
350a7c7e-68ed-54a0-8502-6495f7d24e0b,brunch,50,high,0.08,0.6,0.24,0.08
350a7c7e-68ed-54a0-8502-6495f7d24e0b,birthday,50,low,0.23,0.64,0.07,0.06
350a7c7e-68ed-54a0-8502-6495f7d24e0b,gala,75,low,0.53,0.13,0.18,0.16
350a7c7e-68ed-54a0-8502-6495f7d24e0b,fair,0,high,0.09,0.76,0.08,0.07
350a7c7e-68ed-54a0-8502-6495f7d24e0b,social,0,high,0.26,0.56,0.11,0.07
350a7c7e-68ed-54a0-8502-6495f7d24e0b,drinks,100,high,0.1,0.16,0.25,0.49
350a7c7e-68ed-54a0-8502-6495f7d24e0b,apples,0,low,0.44,0.32,0.18,0.06
350a7c7e-68ed-54a0-8502-6495f7d24e0b,cooking,100,low,0.48,0.3,0.16,0.06
350a7c7e-68ed-54a0-8502-6495f7d24e0b,takeout,50,low,0.31,0.44,0.22,0.03
350a7c7e-68ed-54a0-8502-6495f7d24e0b,soup,0,low,0.49,0.32,0.11,0.08
350a7c7e-68ed-54a0-8502-6495f7d24e0b,driving,75,high,0.65,0.23,0.08,0.04
350a7c7e-68ed-54a0-8502-6495f7d24e0b,basketball,75,low,0.52,0.33,0.1,0.05
350a7c7e-68ed-54a0-8502-6495f7d24e0b,hike,100,low,0.44,0.18,0.27,0.11
350a7c7e-68ed-54a0-8502-6495f7d24e0b,dip,75,high,0.11,0.55,0.28,0.06
e72209af-363e-5431-96df-3a92ab4412bd,brunch,0,high,0.3,0.31,0.21,0.18
e72209af-363e-5431-96df-3a92ab4412bd,apples,50,low,0.39,0.18,0.32,0.11
e72209af-363e-5431-96df-3a92ab4412bd,basketball,0,low,0.14,0.16,0.4,0.3
e72209af-363e-5431-96df-3a92ab4412bd,social,100,low,0.17,0.13,0.22,0.48
e72209af-363e-5431-96df-3a92ab4412bd,oysters,100,low,0.14,0.19,0.21,0.46
e72209af-363e-5431-96df-3a92ab4412bd,gala,75,high,0.12,0.18,0.21,0.49
e72209af-363e-5431-96df-3a92ab4412bd,birthday,0,low,0.2,0.45,0.27,0.08
e72209af-363e-5431-96df-3a92ab4412bd,wedding,100,high,0.09,0.18,0.26,0.47
e72209af-363e-5431-96df-3a92ab4412bd,cooking,50,low,0.39,0.29,0.21,0.11
e72209af-363e-5431-96df-3a92ab4412bd,driving,75,low,0.07,0.47,0.18,0.28
e72209af-363e-5431-96df-3a92ab4412bd,fair,75,low,0.11,0.32,0.4,0.17
e72209af-363e-5431-96df-3a92ab4412bd,hike,75,high,0.06,0.46,0.19,0.29
e72209af-363e-5431-96df-3a92ab4412bd,drinks,50,high,0.06,0.3,0.19,0.45
e72209af-363e-5431-96df-3a92ab4412bd,takeout,0,high,0.1,0.37,0.5,0.03
e72209af-363e-5431-96df-3a92ab4412bd,soup,100,high,0.12,0.3,0.06,0.52
e72209af-363e-5431-96df-3a92ab4412bd,dip,50,high,0.05,0.6,0.05,0.3
cdb390b1-d54a-582c-9127-7a1ea2cf5679,drinks,50,low,0.31,0.32,0.32,0.05
cdb390b1-d54a-582c-9127-7a1ea2cf5679,dip,75,high,0.04,0.53,0.15,0.28
cdb390b1-d54a-582c-9127-7a1ea2cf5679,driving,50,high,0.17,0.33,0.31,0.19
cdb390b1-d54a-582c-9127-7a1ea2cf5679,oysters,50,low,0.29,0.44,0.14,0.13
cdb390b1-d54a-582c-9127-7a1ea2cf5679,fair,75,low,0.11,0.21,0.34,0.34
cdb390b1-d54a-582c-9127-7a1ea2cf5679,hike,100,high,0.21,0.45,0.13,0.21
cdb390b1-d54a-582c-9127-7a1ea2cf5679,gala,100,high,0,0.26,0.37,0.37
cdb390b1-d54a-582c-9127-7a1ea2cf5679,takeout,75,low,0.11,0.33,0.39,0.17
cdb390b1-d54a-582c-9127-7a1ea2cf5679,birthday,0,high,0.33,0.67,0,0
cdb390b1-d54a-582c-9127-7a1ea2cf5679,apples,100,low,0.13,0.14,0.36,0.37
cdb390b1-d54a-582c-9127-7a1ea2cf5679,basketball,50,high,0.49,0.48,0.03,0
cdb390b1-d54a-582c-9127-7a1ea2cf5679,soup,75,high,0.27,0.19,0.27,0.27
cdb390b1-d54a-582c-9127-7a1ea2cf5679,brunch,0,high,0.16,0.35,0.32,0.17
cdb390b1-d54a-582c-9127-7a1ea2cf5679,cooking,0,low,0.12,0.43,0.45,0
cdb390b1-d54a-582c-9127-7a1ea2cf5679,wedding,100,low,0.32,0.02,0.35,0.31
cdb390b1-d54a-582c-9127-7a1ea2cf5679,social,0,low,1,0,0,0
b41f3afe-3204-5a7e-8c41-de4fbfa6bc4e,dip,75,low,0.6,0.12,0.27,0.01
b41f3afe-3204-5a7e-8c41-de4fbfa6bc4e,basketball,0,low,0,0,0,1
b41f3afe-3204-5a7e-8c41-de4fbfa6bc4e,social,0,high,0.33,0.67,0,0
b41f3afe-3204-5a7e-8c41-de4fbfa6bc4e,hike,50,low,0.49,0.14,0.37,0
b41f3afe-3204-5a7e-8c41-de4fbfa6bc4e,fair,50,high,0,0,0.55,0.45
b41f3afe-3204-5a7e-8c41-de4fbfa6bc4e,cooking,0,high,0,1,0,0
b41f3afe-3204-5a7e-8c41-de4fbfa6bc4e,soup,50,high,0.52,0.34,0,0.14
b41f3afe-3204-5a7e-8c41-de4fbfa6bc4e,apples,100,low,0.37,0.12,0.14,0.37
b41f3afe-3204-5a7e-8c41-de4fbfa6bc4e,brunch,75,high,0,0.33,0.33,0.34
b41f3afe-3204-5a7e-8c41-de4fbfa6bc4e,drinks,100,high,0,0,0,1
b41f3afe-3204-5a7e-8c41-de4fbfa6bc4e,oysters,100,high,0,0.72,0,0.28
b41f3afe-3204-5a7e-8c41-de4fbfa6bc4e,birthday,0,low,0.07,0.85,0.08,0
b41f3afe-3204-5a7e-8c41-de4fbfa6bc4e,takeout,75,low,0.28,0.48,0.12,0.12
b41f3afe-3204-5a7e-8c41-de4fbfa6bc4e,driving,100,low,0,0.4,0,0.6
b41f3afe-3204-5a7e-8c41-de4fbfa6bc4e,gala,75,high,0.22,0.1,0.15,0.53
b41f3afe-3204-5a7e-8c41-de4fbfa6bc4e,wedding,50,low,1,0,0,0
7ab54605-0b7e-5466-b6df-1eb11e01cf88,birthday,75,low,0.05,0.2,0.46,0.29
7ab54605-0b7e-5466-b6df-1eb11e01cf88,soup,50,low,0.64,0.26,0.08,0.02
7ab54605-0b7e-5466-b6df-1eb11e01cf88,takeout,75,high,0.11,0.22,0.36,0.31
7ab54605-0b7e-5466-b6df-1eb11e01cf88,hike,0,high,0.78,0.13,0.08,0.01
7ab54605-0b7e-5466-b6df-1eb11e01cf88,drinks,100,high,0.17,0.26,0.13,0.44
7ab54605-0b7e-5466-b6df-1eb11e01cf88,dip,100,low,0.73,0.18,0.06,0.03
7ab54605-0b7e-5466-b6df-1eb11e01cf88,social,50,low,0.77,0.05,0.14,0.04
7ab54605-0b7e-5466-b6df-1eb11e01cf88,fair,0,low,0.52,0.41,0.06,0.01
7ab54605-0b7e-5466-b6df-1eb11e01cf88,driving,100,high,0.12,0.36,0.24,0.28
7ab54605-0b7e-5466-b6df-1eb11e01cf88,gala,0,low,0.96,0.04,0,0
7ab54605-0b7e-5466-b6df-1eb11e01cf88,brunch,75,low,0.51,0.3,0.15,0.04
7ab54605-0b7e-5466-b6df-1eb11e01cf88,cooking,75,high,0.03,0.76,0.17,0.04
7ab54605-0b7e-5466-b6df-1eb11e01cf88,apples,100,low,0.79,0,0.14,0.07
7ab54605-0b7e-5466-b6df-1eb11e01cf88,basketball,50,high,0.37,0.51,0.07,0.05
7ab54605-0b7e-5466-b6df-1eb11e01cf88,wedding,50,high,0.37,0.21,0.27,0.15
7ab54605-0b7e-5466-b6df-1eb11e01cf88,oysters,0,high,0.84,0.16,0,0
eca1ab10-bb84-5744-bfab-2769ad3461e0,wedding,50,low,0.52,0.16,0.16,0.16
eca1ab10-bb84-5744-bfab-2769ad3461e0,driving,50,high,0.25,0.25,0.25,0.25
eca1ab10-bb84-5744-bfab-2769ad3461e0,drinks,75,low,0.1,0.31,0.35,0.24
eca1ab10-bb84-5744-bfab-2769ad3461e0,soup,75,high,0.11,0.34,0.33,0.22
eca1ab10-bb84-5744-bfab-2769ad3461e0,oysters,0,high,0.7,0.1,0.1,0.1
eca1ab10-bb84-5744-bfab-2769ad3461e0,hike,100,high,0,0.2,0.25,0.55
eca1ab10-bb84-5744-bfab-2769ad3461e0,basketball,50,high,0.25,0.25,0.25,0.25
eca1ab10-bb84-5744-bfab-2769ad3461e0,brunch,0,low,0.25,0.25,0.25,0.25
eca1ab10-bb84-5744-bfab-2769ad3461e0,apples,75,low,0.25,0.25,0.25,0.25
eca1ab10-bb84-5744-bfab-2769ad3461e0,gala,50,low,0.25,0.25,0.25,0.25
eca1ab10-bb84-5744-bfab-2769ad3461e0,takeout,100,low,0.25,0.25,0.25,0.25
eca1ab10-bb84-5744-bfab-2769ad3461e0,cooking,0,low,0.25,0.25,0.25,0.25
eca1ab10-bb84-5744-bfab-2769ad3461e0,dip,75,high,0.25,0.25,0.25,0.25
eca1ab10-bb84-5744-bfab-2769ad3461e0,fair,100,low,0.25,0.25,0.25,0.25
eca1ab10-bb84-5744-bfab-2769ad3461e0,birthday,100,high,0,1,0,0
eca1ab10-bb84-5744-bfab-2769ad3461e0,social,0,high,0,0,1,0
276cc28c-e6fa-5b77-9af4-bdc59b3a91da,hike,0,high,0.26,0.5,0.15,0.09
276cc28c-e6fa-5b77-9af4-bdc59b3a91da,social,75,low,0.7,0.07,0.09,0.14
276cc28c-e6fa-5b77-9af4-bdc59b3a91da,basketball,100,high,0.06,0.61,0.27,0.06
276cc28c-e6fa-5b77-9af4-bdc59b3a91da,birthday,100,low,0.4,0.34,0.23,0.03
276cc28c-e6fa-5b77-9af4-bdc59b3a91da,wedding,50,high,0.1,0.55,0.31,0.04
276cc28c-e6fa-5b77-9af4-bdc59b3a91da,drinks,50,low,0.87,0.07,0.06,0
276cc28c-e6fa-5b77-9af4-bdc59b3a91da,soup,50,high,0.69,0.24,0.07,0
276cc28c-e6fa-5b77-9af4-bdc59b3a91da,brunch,100,low,0.5,0,0.34,0.16
276cc28c-e6fa-5b77-9af4-bdc59b3a91da,dip,0,high,0.1,0.52,0.37,0.01
276cc28c-e6fa-5b77-9af4-bdc59b3a91da,cooking,50,low,0.61,0.34,0.05,0
276cc28c-e6fa-5b77-9af4-bdc59b3a91da,gala,0,low,0.9,0.1,0,0
276cc28c-e6fa-5b77-9af4-bdc59b3a91da,driving,0,low,0.57,0.43,0,0
276cc28c-e6fa-5b77-9af4-bdc59b3a91da,apples,75,low,0.78,0.19,0.03,0
276cc28c-e6fa-5b77-9af4-bdc59b3a91da,oysters,100,high,1,0,0,0
276cc28c-e6fa-5b77-9af4-bdc59b3a91da,fair,75,high,0.14,0.86,0,0
276cc28c-e6fa-5b77-9af4-bdc59b3a91da,takeout,75,high,0.09,0.91,0,0
15832765-d793-5df5-beb5-7ac8603e0ce0,apples,75,high,0.25,0.16,0.19,0.4
15832765-d793-5df5-beb5-7ac8603e0ce0,basketball,0,low,0.34,0.26,0.26,0.14
15832765-d793-5df5-beb5-7ac8603e0ce0,takeout,50,low,0.51,0.23,0.18,0.08
15832765-d793-5df5-beb5-7ac8603e0ce0,birthday,75,high,0.15,0.2,0.37,0.28
15832765-d793-5df5-beb5-7ac8603e0ce0,cooking,75,low,0.49,0.18,0.26,0.07
15832765-d793-5df5-beb5-7ac8603e0ce0,dip,100,low,0.08,0.43,0.38,0.11
15832765-d793-5df5-beb5-7ac8603e0ce0,wedding,0,high,0.44,0.17,0.34,0.05
15832765-d793-5df5-beb5-7ac8603e0ce0,oysters,100,high,0.14,0.46,0.07,0.33
15832765-d793-5df5-beb5-7ac8603e0ce0,fair,50,high,0.06,0.42,0.26,0.26
15832765-d793-5df5-beb5-7ac8603e0ce0,brunch,100,low,0.27,0.17,0.26,0.3
15832765-d793-5df5-beb5-7ac8603e0ce0,driving,0,low,0.46,0.37,0.06,0.11
15832765-d793-5df5-beb5-7ac8603e0ce0,drinks,50,low,0.46,0.19,0.21,0.14
15832765-d793-5df5-beb5-7ac8603e0ce0,gala,50,high,0.17,0.32,0.28,0.23
15832765-d793-5df5-beb5-7ac8603e0ce0,soup,0,high,0.41,0.32,0.05,0.22
15832765-d793-5df5-beb5-7ac8603e0ce0,social,75,low,0.62,0.07,0.15,0.16
15832765-d793-5df5-beb5-7ac8603e0ce0,hike,100,high,0.15,0.2,0.27,0.38
c99eff66-d667-5f48-915b-7f03a9702efc,soup,0,low,0.95,0.01,0,0.04
c99eff66-d667-5f48-915b-7f03a9702efc,social,100,high,0.01,0.17,0.32,0.5
c99eff66-d667-5f48-915b-7f03a9702efc,dip,50,low,0.5,0.33,0.16,0.01
c99eff66-d667-5f48-915b-7f03a9702efc,brunch,50,low,0.15,0,0.36,0.49
c99eff66-d667-5f48-915b-7f03a9702efc,cooking,100,low,0.19,0.36,0.44,0.01
c99eff66-d667-5f48-915b-7f03a9702efc,hike,0,low,0.95,0.05,0,0
c99eff66-d667-5f48-915b-7f03a9702efc,gala,50,high,0,0.45,0.37,0.18
c99eff66-d667-5f48-915b-7f03a9702efc,driving,75,low,0.05,0.28,0.23,0.44
c99eff66-d667-5f48-915b-7f03a9702efc,oysters,75,high,0,0.25,0.23,0.52
c99eff66-d667-5f48-915b-7f03a9702efc,apples,50,high,0.02,0.56,0.32,0.1
c99eff66-d667-5f48-915b-7f03a9702efc,basketball,100,low,0.08,0.06,0.18,0.68
c99eff66-d667-5f48-915b-7f03a9702efc,takeout,0,high,0.61,0.39,0,0
c99eff66-d667-5f48-915b-7f03a9702efc,birthday,75,high,0,0.05,0.67,0.28
c99eff66-d667-5f48-915b-7f03a9702efc,drinks,75,low,0.64,0,0,0.36
c99eff66-d667-5f48-915b-7f03a9702efc,wedding,100,high,0,0,0.15,0.85
c99eff66-d667-5f48-915b-7f03a9702efc,fair,0,high,0.02,0.91,0.07,0
3a02a885-bd84-5399-8cd1-3f4a124d5162,drinks,0,low,0.48,0.36,0.11,0.05
3a02a885-bd84-5399-8cd1-3f4a124d5162,takeout,0,high,0.42,0.52,0.06,0
3a02a885-bd84-5399-8cd1-3f4a124d5162,gala,50,low,0.7,0.1,0.1,0.1
3a02a885-bd84-5399-8cd1-3f4a124d5162,soup,0,low,0.26,0.19,0.11,0.44
3a02a885-bd84-5399-8cd1-3f4a124d5162,cooking,50,low,0.55,0.2,0.25,0
3a02a885-bd84-5399-8cd1-3f4a124d5162,driving,100,low,0.48,0.42,0.1,0
3a02a885-bd84-5399-8cd1-3f4a124d5162,fair,0,high,0.1,0.31,0.59,0
3a02a885-bd84-5399-8cd1-3f4a124d5162,birthday,50,high,0,0.54,0.35,0.11
3a02a885-bd84-5399-8cd1-3f4a124d5162,apples,75,low,0.84,0.03,0.08,0.05
3a02a885-bd84-5399-8cd1-3f4a124d5162,brunch,75,high,0,0.2,0.6,0.2
3a02a885-bd84-5399-8cd1-3f4a124d5162,basketball,100,high,0,0.31,0.33,0.36
3a02a885-bd84-5399-8cd1-3f4a124d5162,wedding,100,high,0,0.58,0.3,0.12
3a02a885-bd84-5399-8cd1-3f4a124d5162,social,50,high,0.7,0.3,0,0
3a02a885-bd84-5399-8cd1-3f4a124d5162,hike,100,low,0.21,0.59,0.1,0.1
3a02a885-bd84-5399-8cd1-3f4a124d5162,oysters,75,high,0,0.72,0.02,0.26
3a02a885-bd84-5399-8cd1-3f4a124d5162,dip,75,low,1,0,0,0
a22ec70c-faad-58b7-8e61-856c0cf3a14f,apples,50,low,0.9,0.05,0.05,0
a22ec70c-faad-58b7-8e61-856c0cf3a14f,birthday,100,high,0,0.15,0.6,0.25
a22ec70c-faad-58b7-8e61-856c0cf3a14f,hike,75,high,0.3,0.4,0.15,0.15
a22ec70c-faad-58b7-8e61-856c0cf3a14f,soup,50,low,0.9,0.05,0.05,0
a22ec70c-faad-58b7-8e61-856c0cf3a14f,social,75,high,0.07,0.5,0.13,0.3
a22ec70c-faad-58b7-8e61-856c0cf3a14f,oysters,0,high,0.3,0.7,0,0
a22ec70c-faad-58b7-8e61-856c0cf3a14f,cooking,100,high,0,0.83,0.11,0.06
a22ec70c-faad-58b7-8e61-856c0cf3a14f,takeout,0,low,0.32,0.63,0.05,0
a22ec70c-faad-58b7-8e61-856c0cf3a14f,fair,50,high,0.11,0.76,0.13,0
a22ec70c-faad-58b7-8e61-856c0cf3a14f,drinks,0,high,0.22,0.78,0,0
a22ec70c-faad-58b7-8e61-856c0cf3a14f,basketball,75,low,0.6,0.4,0,0
a22ec70c-faad-58b7-8e61-856c0cf3a14f,brunch,100,low,0.6,0.1,0.1,0.2
a22ec70c-faad-58b7-8e61-856c0cf3a14f,gala,75,low,1,0,0,0
a22ec70c-faad-58b7-8e61-856c0cf3a14f,dip,50,high,0,0.25,0.75,0
a22ec70c-faad-58b7-8e61-856c0cf3a14f,driving,100,low,0.1,0.5,0.1,0.3
a22ec70c-faad-58b7-8e61-856c0cf3a14f,wedding,0,low,1,0,0,0
7207ebef-0a5d-5c50-ba17-162306ed7e3d,takeout,0,high,0,0.96,0.02,0.02
7207ebef-0a5d-5c50-ba17-162306ed7e3d,gala,50,low,1,0,0,0
7207ebef-0a5d-5c50-ba17-162306ed7e3d,driving,100,high,0,0.15,0.15,0.7
7207ebef-0a5d-5c50-ba17-162306ed7e3d,soup,0,low,1,0,0,0
7207ebef-0a5d-5c50-ba17-162306ed7e3d,hike,100,low,0.51,0.49,0,0
7207ebef-0a5d-5c50-ba17-162306ed7e3d,birthday,75,low,1,0,0,0
7207ebef-0a5d-5c50-ba17-162306ed7e3d,dip,75,high,0.05,0.95,0,0
7207ebef-0a5d-5c50-ba17-162306ed7e3d,drinks,0,high,0.04,0.96,0,0
7207ebef-0a5d-5c50-ba17-162306ed7e3d,fair,50,low,0,1,0,0
7207ebef-0a5d-5c50-ba17-162306ed7e3d,apples,75,low,1,0,0,0
7207ebef-0a5d-5c50-ba17-162306ed7e3d,oysters,100,low,1,0,0,0
7207ebef-0a5d-5c50-ba17-162306ed7e3d,cooking,50,high,0,1,0,0
7207ebef-0a5d-5c50-ba17-162306ed7e3d,social,50,high,0.8,0.2,0,0
7207ebef-0a5d-5c50-ba17-162306ed7e3d,basketball,100,high,0,0.06,0.88,0.06
7207ebef-0a5d-5c50-ba17-162306ed7e3d,brunch,75,high,0,0.42,0.43,0.15
7207ebef-0a5d-5c50-ba17-162306ed7e3d,wedding,0,low,1,0,0,0
c0f4b723-8005-5519-b890-46abd0fc30d7,apples,50,high,0,0.5,0.5,0
c0f4b723-8005-5519-b890-46abd0fc30d7,drinks,50,low,1,0,0,0
c0f4b723-8005-5519-b890-46abd0fc30d7,gala,0,low,1,0,0,0
c0f4b723-8005-5519-b890-46abd0fc30d7,social,100,high,0,0,0,1
c0f4b723-8005-5519-b890-46abd0fc30d7,driving,50,low,1,0,0,0
c0f4b723-8005-5519-b890-46abd0fc30d7,dip,75,low,1,0,0,0
c0f4b723-8005-5519-b890-46abd0fc30d7,basketball,0,high,0,1,0,0
c0f4b723-8005-5519-b890-46abd0fc30d7,oysters,0,low,1,0,0,0
c0f4b723-8005-5519-b890-46abd0fc30d7,hike,75,high,0,0,0.5,0.5
c0f4b723-8005-5519-b890-46abd0fc30d7,wedding,0,high,0,0.51,0.49,0
c0f4b723-8005-5519-b890-46abd0fc30d7,brunch,100,high,0,0,0,1
c0f4b723-8005-5519-b890-46abd0fc30d7,birthday,100,low,0,0,1,0
c0f4b723-8005-5519-b890-46abd0fc30d7,takeout,75,high,0,0,1,0
c0f4b723-8005-5519-b890-46abd0fc30d7,cooking,100,low,1,0,0,0
c0f4b723-8005-5519-b890-46abd0fc30d7,fair,75,low,0.51,0.49,0,0
c0f4b723-8005-5519-b890-46abd0fc30d7,soup,50,high,0,0,0,1
d4c97722-8cfb-5355-9d91-503b9620f272,apples,75,low,0.55,0.1,0.25,0.1
d4c97722-8cfb-5355-9d91-503b9620f272,drinks,75,high,0.1,0.15,0.3,0.45
d4c97722-8cfb-5355-9d91-503b9620f272,oysters,100,high,0.2,0.45,0.05,0.3
d4c97722-8cfb-5355-9d91-503b9620f272,soup,0,low,0.85,0.12,0.03,0
d4c97722-8cfb-5355-9d91-503b9620f272,birthday,50,low,0.4,0.35,0.2,0.05
d4c97722-8cfb-5355-9d91-503b9620f272,hike,100,high,0.05,0.25,0.3,0.4
d4c97722-8cfb-5355-9d91-503b9620f272,cooking,50,high,0.05,0.7,0.2,0.05
d4c97722-8cfb-5355-9d91-503b9620f272,driving,75,high,0.2,0.45,0.25,0.1
d4c97722-8cfb-5355-9d91-503b9620f272,basketball,0,high,0.75,0.24,0.01,0
d4c97722-8cfb-5355-9d91-503b9620f272,dip,75,low,0.6,0.25,0.12,0.03
d4c97722-8cfb-5355-9d91-503b9620f272,fair,100,low,0.2,0.05,0.35,0.4
d4c97722-8cfb-5355-9d91-503b9620f272,social,0,low,0.95,0.04,0.01,0
d4c97722-8cfb-5355-9d91-503b9620f272,gala,100,low,0.75,0.05,0.05,0.15
d4c97722-8cfb-5355-9d91-503b9620f272,takeout,50,high,0.2,0.65,0.15,0
d4c97722-8cfb-5355-9d91-503b9620f272,brunch,50,low,0.3,0.4,0.2,0.1
d4c97722-8cfb-5355-9d91-503b9620f272,wedding,0,high,0.8,0.18,0.02,0
7b82c4d7-835d-5d63-a6a0-eaf0e94283d4,driving,0,high,0.04,0.87,0.07,0.02
7b82c4d7-835d-5d63-a6a0-eaf0e94283d4,drinks,0,high,0.28,0.44,0.14,0.14
7b82c4d7-835d-5d63-a6a0-eaf0e94283d4,apples,50,low,0.1,0.26,0.54,0.1
7b82c4d7-835d-5d63-a6a0-eaf0e94283d4,wedding,0,low,0.3,0.5,0.1,0.1
7b82c4d7-835d-5d63-a6a0-eaf0e94283d4,fair,50,high,0.25,0.53,0.11,0.11
7b82c4d7-835d-5d63-a6a0-eaf0e94283d4,social,100,low,0.1,0.24,0.56,0.1
7b82c4d7-835d-5d63-a6a0-eaf0e94283d4,oysters,100,high,0.57,0.29,0.07,0.07
7b82c4d7-835d-5d63-a6a0-eaf0e94283d4,takeout,75,low,0.47,0.33,0.1,0.1
7b82c4d7-835d-5d63-a6a0-eaf0e94283d4,soup,50,low,0.52,0.3,0.09,0.09
7b82c4d7-835d-5d63-a6a0-eaf0e94283d4,gala,100,high,0.08,0.31,0.53,0.08
7b82c4d7-835d-5d63-a6a0-eaf0e94283d4,birthday,75,high,0.45,0.29,0.13,0.13
7b82c4d7-835d-5d63-a6a0-eaf0e94283d4,dip,50,high,0.49,0.17,0.17,0.17
7b82c4d7-835d-5d63-a6a0-eaf0e94283d4,brunch,100,low,0.33,0.51,0.08,0.08
7b82c4d7-835d-5d63-a6a0-eaf0e94283d4,hike,75,low,0.16,0.52,0.16,0.16
7b82c4d7-835d-5d63-a6a0-eaf0e94283d4,basketball,0,low,0.08,0.76,0.08,0.08
7b82c4d7-835d-5d63-a6a0-eaf0e94283d4,cooking,75,high,0.73,0.09,0.09,0.09
da0f168e-2e19-5c58-b50d-eefc4629b8d7,basketball,50,low,0.98,0.02,0,0
da0f168e-2e19-5c58-b50d-eefc4629b8d7,soup,50,high,0.09,0.82,0.06,0.03
da0f168e-2e19-5c58-b50d-eefc4629b8d7,hike,0,high,0.61,0.39,0,0
da0f168e-2e19-5c58-b50d-eefc4629b8d7,wedding,50,high,0.6,0.17,0.23,0
da0f168e-2e19-5c58-b50d-eefc4629b8d7,drinks,75,low,0.55,0.27,0,0.18
